id,input,output,real_output
nikluge-au-2022-train-005488,조만간 우리나라서 예수도 나오겟음..,1,
nikluge-au-2022-train-005489,근데 아무리 그래도 스크린도어 어머니 유방 따위 운운하는 쿠소시에 비유해가며 비꼬는게 개구려요,1,
nikluge-au-2022-train-005490,한녀살려,1,
nikluge-au-2022-train-005491,한녀들 남돌들 범죄만 안저질러도 허버허버 착즙하는데 그놈의 고추단속을 못해서 매일 이 지랄이고,1,
nikluge-au-2022-train-005492,니가 그정도 인간이니까 친해졋겟지만,1,
nikluge-au-2022-train-005493,&name&이랑 일주일에6번씩쳐만나면서 커피마셧겟냐,1,
nikluge-au-2022-train-005494,&affiliation&쯤 가서도 놀고먹고 칠렐레팔렐레..,1,
nikluge-au-2022-train-005495,느개비 이웃집 할머니한테 몰래 계란던짐,1,
nikluge-au-2022-train-005496,먼 아무때나 가서 수액을 맞으라질 않나,0,
nikluge-au-2022-train-005497,마감이니 뭐니 하면서 밤새지말고 낮에 작업을 해,0,
nikluge-au-2022-train-005498,눈감고들어도 목소리에서부터 좆찐따미 발산,1,
nikluge-au-2022-train-005499,남좆고딩들 머 땀냄새가 절케 나,1,
nikluge-au-2022-train-005500,저렇게 세상만사가 신기하고 재밋어서,0,
nikluge-au-2022-train-005501,똥양인들 자기 주제를 몰라,1,
nikluge-au-2022-train-005502,별거아닌 인간들끼리 별거 아닌 일을 `대화 전문 공개`등을 하며 존나게 공론화해대는 곳,1,
nikluge-au-2022-train-005503,상상초월 찐따노,1,
nikluge-au-2022-train-005504,한남은 누구나 다 창놈인데..,1,
nikluge-au-2022-train-005505,나이먹어서 좀 촉촉해짐,0,
nikluge-au-2022-train-005506,아니 난 &name&이 싫다기보단(&name&은 저런 거 걍 웃김 초딩 같아서) 아이언맨이 시른 거긴 한데..,0,
nikluge-au-2022-train-005507,토니스타크,0,
nikluge-au-2022-train-005508,버키지켜,0,
nikluge-au-2022-train-005509,그냥 떡밥 때문에 존재하는 영화,0,
nikluge-au-2022-train-005510,조만간 피어싱샵 가서 또 피어싱 바꿔야겟읍..,0,
nikluge-au-2022-train-005511,입술 안쪽 개헐어서 바,0,
nikluge-au-2022-train-005512,&name& 173인가 암튼 개작은 걸로 아는데 &name&가 훨씬 작아보임,1,
nikluge-au-2022-train-005513,흩날리는 팩핵잎이..,0,
nikluge-au-2022-train-005514,우리 걸어요,0,
nikluge-au-2022-train-005515,10. 가끔 말하는 거 개오바인데 자기만 모르는 거 같음..,1,
nikluge-au-2022-train-005516,매 인생의 일분일초를 아쉬움 없이 오타쿠 생활에 쏟아붓는 존경할만한 사람,1,
nikluge-au-2022-train-005517,엘른 쉬핑 햇는데 월른 흥해서 슬펏던 오타쿠 손들어봐,1,
nikluge-au-2022-train-005518,아무리 틀딱으로 알페스 하더라도 발기부전 같은 소재 쓰지 말자,1,
nikluge-au-2022-train-005519,조명 광고라고 믿고 싶다,0,
nikluge-au-2022-train-005520,아니 나 대체 왤캐 꼬엿냐,0,
nikluge-au-2022-train-005521,페퍼 도망치라고!!,0,
nikluge-au-2022-train-005522,하지만 난 이 영화의 결말을 알아,0,
nikluge-au-2022-train-005523,페퍼와 토니스타크가 키스하지,0,
nikluge-au-2022-train-005524,진짜 간드러지는 인생 못 살 거 같으면 남혐살인마로 이름 떨치고 내 이름으로 된 영화 한편 뽑을란다,1,
nikluge-au-2022-train-005525,죠죠이야기와 소량의 오타쿠 이야기를 하는 나에게 관심잇으신분??????,1,
nikluge-au-2022-train-005526,다시 한번 &name&,0,
nikluge-au-2022-train-005527,슈스쉽 다이아 50개주고 닉넴바꾼사람..,0,
nikluge-au-2022-train-005528,그사람이..,0,
nikluge-au-2022-train-005529,바로나에요..,0,
nikluge-au-2022-train-005530,자기 아이돌 인장달고 한남돌 재기 이러고 있으면 어떠케,1,
nikluge-au-2022-train-005531,커피수업 들을때도 그러더라...,0,
nikluge-au-2022-train-005532,너무 얄미워서 왜 일 안하냐고 끼어들어서 일을 공산주의 분량으로 나눠주고 만 사람........,0,
nikluge-au-2022-train-005533,손씻는 사람 당신도 메갈입니다,1,
nikluge-au-2022-train-005534,설마 내 탐라에 메갈 아닌 사람 없길 바랍니다...,1,
nikluge-au-2022-train-005535,김치녀부터 세어도 끝이 없구나,1,
nikluge-au-2022-train-005536,남자들 여자 욕을 못해서 환장인 세계에 살면서 응?,1,
nikluge-au-2022-train-005537,오타쿠의 마지막 부탁이야!!,1,
nikluge-au-2022-train-005538,그동안 해외결제를 미친듯이.... 하고 수수료도 띠용띠용 많이 내고,0,
nikluge-au-2022-train-005539,하지만 손을 안씻는 건 안돼,0,
nikluge-au-2022-train-005540,꼭 손을 씻어야 해,0,
nikluge-au-2022-train-005541,오타쿠문화도 좋아하고!,1,
nikluge-au-2022-train-005542,난 오타쿠니까!!,1,
nikluge-au-2022-train-005543,울면서 버스를 타니까 그렇게 되는거 아니야......,0,
nikluge-au-2022-train-005544,그 재기가 결국 그 재기가 아니게 되는데...,1,
nikluge-au-2022-train-005545,마츠코는 그런 여자가 가진 관심마저도 질투가 나서 견딜 수 없는 여혐인간이었다....,1,
nikluge-au-2022-train-005546,아지하철인데,0,
nikluge-au-2022-train-005547,위험햇다,0,
nikluge-au-2022-train-005548,50분넘었는데 누가 질문했음,0,
nikluge-au-2022-train-005549,솔콘 안가길 잘했다,0,
nikluge-au-2022-train-005550,세상엔..빡대가리들 너무 많아,1,
nikluge-au-2022-train-005551,헐ㄹ래랠래랭,0,
nikluge-au-2022-train-005552,디나이얼 ㅎ코리아,0,
nikluge-au-2022-train-005553,갑자기 추워져서???,0,
nikluge-au-2022-train-005554,용고독방에 본인왔다갔다니,0,
nikluge-au-2022-train-005555,몸으로말해요,0,
nikluge-au-2022-train-005556,개맘에든다 땃쮜,0,
nikluge-au-2022-train-005557,너무귀엽다,0,
nikluge-au-2022-train-005558,&company&에 김씨네 편의점 존잼임,0,
nikluge-au-2022-train-005559,다 써놓고 까먹음,0,
nikluge-au-2022-train-005560,갠찬아 늦은것보단,0,
nikluge-au-2022-train-005561,웃길라고 하는거인줄,0,
nikluge-au-2022-train-005562,줄타기곡예,0,
nikluge-au-2022-train-005563,마이스토리,0,
nikluge-au-2022-train-005564,인워 2차 찍었음...,0,
nikluge-au-2022-train-005565,넘 잘생겼ㅅ다...,0,
nikluge-au-2022-train-005566,음 저 베이컨 짅자 물건..,0,
nikluge-au-2022-train-005567,통후추도 있어요,0,
nikluge-au-2022-train-005568,아귀여워...,0,
nikluge-au-2022-train-005569,오늘모하딩..이러고있는거같잖아..,0,
nikluge-au-2022-train-005570,미국춤 진짜,0,
nikluge-au-2022-train-005571,빨리 인워 아직 안본사람들 인워 인피니티워 단어 뮤트하세요,0,
nikluge-au-2022-train-005572,트젠 이미지 하나로 고정시켜버리는 트윗이나 의견들 볼때마다 우웩,1,
nikluge-au-2022-train-005573,수업만 듣자..,0,
nikluge-au-2022-train-005574,먼길ㄹ떠나집와서 씻고...,0,
nikluge-au-2022-train-005575,아 우 개 졸 려,0,
nikluge-au-2022-train-005576,멍청..한..건가..?,0,
nikluge-au-2022-train-005577,뿌우웅 소리도남,0,
nikluge-au-2022-train-005578,토다다다토다 툿 타 타닷 다다,0,
nikluge-au-2022-train-005579,오오오오오져ㅕ어어엉따ㅑ!~!~~!~!,0,
nikluge-au-2022-train-005580,난 ㄴ찐따다,1,
nikluge-au-2022-train-005581,머 그 하얀국물은 잘먹을수있지않을까,0,
nikluge-au-2022-train-005582,근데 왠 육개월이지?????????????,0,
nikluge-au-2022-train-005583,이제 물론 내 대갈포함,1,
nikluge-au-2022-train-005584,이거언제그렷지..,0,
nikluge-au-2022-train-005585,그린 기억이 한..30퍼밖에안더ㅣㅁ..,0,
nikluge-au-2022-train-005586,근데 맘애든다 귀엽군.,0,
nikluge-au-2022-train-005587,친구는..초록형광펜을 빌리고 싶었어..,0,
nikluge-au-2022-train-005588,개빵ㅇ터졐,0,
nikluge-au-2022-train-005589,마징ㅇ가젵ㅌ트온깁,0,
nikluge-au-2022-train-005590,아니 이렇게 클로즈업까지 하면 이게 변태지 뭐야,0,
nikluge-au-2022-train-005591,이런거 좋아하는사람 진짜 변태다,0,
nikluge-au-2022-train-005592,가사 안바꿔가지고,0,
nikluge-au-2022-train-005593,으엉엉앙ㅇ,0,
nikluge-au-2022-train-005594,교육봉사가기싫다,0,
nikluge-au-2022-train-005595,겁나웃기네,0,
nikluge-au-2022-train-005596,아니 걍 하이라이트 만담에 청취자 껴있는거아님,0,
nikluge-au-2022-train-005597,시험기간 직후에 가서 그런진 몰라도 나의 체력이랑 허리 너무 너무....후졌다...,1,
nikluge-au-2022-train-005598,넷플에서 카게쿠루이 보고있는데 진짜 됴라이같고 재밌다..,0,
nikluge-au-2022-train-005599,&name& 오빠,0,
nikluge-au-2022-train-005600,나도 사랑해..,0,
nikluge-au-2022-train-005601,진짜팬 아닌팬 구분하면서 존나 비꼬던인간들 진심 환멸난다..,1,
nikluge-au-2022-train-005602,자꾸 돈이 생기면 막 헊ㄷ..써야돼..! 모사지..? 몰사야되지..??? 이렇게됨..,0,
nikluge-au-2022-train-005603,진정ㅇ해 저장해도돼 멍청아!,1,
nikluge-au-2022-train-005604,당ㅇ신만 시간나면 댄다고!!!,0,
nikluge-au-2022-train-005605,음 3월1일..좋군,0,
nikluge-au-2022-train-005606,개강전에 슬픔을 달래자,0,
nikluge-au-2022-train-005607,태생적 귀염인간,0,
nikluge-au-2022-train-005608,무능력개쫄보~~,1,
nikluge-au-2022-train-005609,ㅇ ㅏ 수버렁 &name&한테 영어과제 도움 받을 순 있는데여,0,
nikluge-au-2022-train-005610,근데 진짜 광쁘 그리면 막 얼굴만 다 그려도 진이 빠지기때문에 그런것이다,0,
nikluge-au-2022-train-005611,실제 미모재현 너무 ..,0,
nikluge-au-2022-train-005612,불가능해,0,
nikluge-au-2022-train-005613,아 미친구덜 미치겠다진짜,0,
nikluge-au-2022-train-005614,말 한마디한마디 다 미친거같애 너무 웃곀,0,
nikluge-au-2022-train-005615,어쩔수없이 50년의 세월의 빻음이 많이는 아니더라도 양념마냥 묻혀진 대화라서 너무 떫었다 윽,1,
nikluge-au-2022-train-005616,잌ㅋㅋㅋㅋㅋ아진짜...,0,
nikluge-au-2022-train-005617,결국 더위냠냠하구왓자나..,0,
nikluge-au-2022-train-005618,맥져마시장ㅇ~!!!,0,
nikluge-au-2022-train-005619,"사람살려 ㅡ,,,",0,
nikluge-au-2022-train-005620,어이고 아이고,0,
nikluge-au-2022-train-005621,아진짜 광쁘 라이브 지금 다 봤는데 너무 사랑스럽고...,0,
nikluge-au-2022-train-005622,나른한목소리 녹아 죽고...,0,
nikluge-au-2022-train-005623,어허 그거 진짜 귀여워,0,
nikluge-au-2022-train-005624,진짜 뒤에 웃는거봐...,0,
nikluge-au-2022-train-005625,난사망했다네,0,
nikluge-au-2022-train-005626,나는 한남 여혐하는거빼고 다른 품평하면서 패는것도 똑같은 행동하는 거같아서 싫어하는 사람인지라..,1,
nikluge-au-2022-train-005627,"인데, 거기서 몸 쉐잎과 가슴부각 못잃고 창녀드립 못잃고 드렉레에서 이게진짜 우먼이죠 우먼우먼 타령하는거",1,
nikluge-au-2022-train-005628,그시절 니켈로디언 다봣엇다..,0,
nikluge-au-2022-train-005629,아이칼리..스폰지밥제일열심히보고..지미뉴트론..티미와수호천사 짅자 열심히 봄,0,
nikluge-au-2022-train-005630,앗 팬도아니고 타팬잡팬이라구요?,1,
nikluge-au-2022-train-005631,아아아아아아아,0,
nikluge-au-2022-train-005632,먹고싶어졌어,0,
nikluge-au-2022-train-005633,아이거너무웃기자너,0,
nikluge-au-2022-train-005634,개도 질색하는 새끼들 왜 살아있냐,1,
nikluge-au-2022-train-005635,스내푸한테 이빨 좀 뽑혀야됨,1,
nikluge-au-2022-train-005636,확장판 비하인드 씬을 어떻게 봐요,0,
nikluge-au-2022-train-005637,이게 전체연령가 캐릭터냐?,0,
nikluge-au-2022-train-005638,틴트 뭐써요!,0,
nikluge-au-2022-train-005639,암튼 &name& 진짜 사람아니고제정신아니네,1,
nikluge-au-2022-train-005640,정병온다 정병.,1,
nikluge-au-2022-train-005641,뇌수제비 해버리자 진짜,1,
nikluge-au-2022-train-005642,아니 머리가 왜케아프지진짜????,0,
nikluge-au-2022-train-005643,지친 라미필모 시리즈,0,
nikluge-au-2022-train-005644,너무 못생겼는데...,1,
nikluge-au-2022-train-005645,인간적으로 너무 못생기지 않았음?,1,
nikluge-au-2022-train-005646,볼 잡고 우를르ㅡㄹ라러라랄롸로락ㄱ락ㄹㄲ,0,
nikluge-au-2022-train-005647,지하철에서 예수쟁이가 떠들면서 다니는데 톤이 너무 “방충망 달아요” 톤이라 웃음을 참을 수가 없었다 예수님 손구멍에 모기장 쳐요...,1,
nikluge-au-2022-train-005648,한남재기,1,
nikluge-au-2022-train-005649,&name&은 아직 앨범 발매도 안한거 아닌가 왜 초동타령하지..,1,
nikluge-au-2022-train-005650,꼰돼블진짜있다면 재기시켜야함,1,
nikluge-au-2022-train-005651,이것좀봐,0,
nikluge-au-2022-train-005652,느그피릿이제주작도하나봄,1,
nikluge-au-2022-train-005653,맨날 즈그가다함,1,
nikluge-au-2022-train-005654,그니까 남돌에 미쳐서 여자를 패지마라,1,
nikluge-au-2022-train-005655,근데 옛날 빠순이 너무 ..,1,
nikluge-au-2022-train-005656,아무도 &name&랑 자기돌이랑 비슷하다는 개소리 안했으면 좋겠다..,1,
nikluge-au-2022-train-005657,루머만큼이나 이해 자체가 안되는 헛소리였는데도 온갖군데 다퍼져나가서 그가수에 그팬이라고 욕쳐먹었덤듯..,1,
nikluge-au-2022-train-005658,아이비 정말 이시대의 아이콘 아닌가..,0,
nikluge-au-2022-train-005659,공사구분을 너무너무 못해서 자리가 주는 권력을 지권력인줄 알고 남용하는걸 존나 잘해..,1,
nikluge-au-2022-train-005660,남자들한테 쥐좆만한 사이즈라도 권력을 주면 젤 먼저 하는 짓 : 남용,1,
nikluge-au-2022-train-005661,보지마세요,0,
nikluge-au-2022-train-005662,현실성 따지면 하이틴 레즈에 자살 안떠오르는게 비정상이니,1,
nikluge-au-2022-train-005663,&affiliation&들 건들면 무섭다,1,
nikluge-au-2022-train-005664,근데ㅣ 마라탕 넘 조아,0,
nikluge-au-2022-train-005665,"분량 적다고 안심시키면서, 3주차까지는 책마다 20페이지씩 읽어오라고 주차마다 세권씩 주길래 `그래도 이정도면 괜찮네` 했는데..",0,
nikluge-au-2022-train-005666,갑자기 수백 페이지씩 되는 책들을 주차마다 세개씩 줘버리네ㅜ,0,
nikluge-au-2022-train-005667,니같으면 스프는 버리고 물 부어서 끓여놓고 맛도 없는 면발+기름 떠다니는 면 끓인 물을 처마시겠냐?,1,
nikluge-au-2022-train-005668,뒤에 니네 문빠버러지들이 쉴드쳐주는거 말고 근거를 좀 가져와라.,1,
nikluge-au-2022-train-005669,&brand& 6mg을 따져보면 하루 다섯 개비씩을 피웠습니다.,0,
nikluge-au-2022-train-005670,진짜 개저씨들 왜 저러나.,1,
nikluge-au-2022-train-005671,근데 지가 먼저 찍었다고 서있는 나를 그냥 밀고 나와서 넘어질뻔 했다..,1,
nikluge-au-2022-train-005672,얘네는 얘네 나름 경제학 내놨는데 개소리 치부당하고 사라졌삼,1,
nikluge-au-2022-train-005673,돌아가는 꼬라지가 너무 맘에 안들어서 1화도 안봄.,1,
nikluge-au-2022-train-005674,아무리 멍청하고 뇌가 밈에 녹았어도 니들이 한 짓을 잊지 말아요.,1,
nikluge-au-2022-train-005675,니애미가 웃길수도 있구나...,1,
nikluge-au-2022-train-005676,그렇게 죽겠으면 죽어 임마.,1,
nikluge-au-2022-train-005677,앞으로 &art& 관련 프로젝트 총대들에게 `님 페미는 정신병이라고 해보셈` 할 남덕들 분명있다.,1,
nikluge-au-2022-train-005678,페미는 정신병이다 세번 복창하기?,1,
nikluge-au-2022-train-005679,핸드폰 허용해주고 위수지역 폐지할때 누구보다 열정적으로 꼰대짓을 한것도 남자들이고.,1,
nikluge-au-2022-train-005680,참 저런 멍청한 놈들에게 기업들이 굽신대고 있다고 생각하니 더 웃겨요.,1,
nikluge-au-2022-train-005681,콜로세움을 가득 채운 멍청이들 한복판에 가면쓰고 도끼들고 서서 죄없는 사람을 내려치며 박수를 받아도 그게 무슨 의미가 있을까.,1,
nikluge-au-2022-train-005682,전령 못썼다고 조작범으로 몰고가더니 한경기 패배했다고 패작으로 몰고가는 주제에 본인의 말에 책임을 지려고 하지 않는게 참 역겹다.,1,
nikluge-au-2022-train-005683,`중국 지지하는 &company&나 페미 안 때려잡는 &company&나 똑같다.`,1,
nikluge-au-2022-train-005684,그동안 여혐하는 애들이랑 묵묵히 게임하던 사람들 &affiliation&로 몰아가고 &affilation&겜이라 빼액대던 애들이랑 형제인듯,1,
nikluge-au-2022-train-005685,누가 거기에 킬러퀸 노래 깔아놓음,0,
nikluge-au-2022-train-005686,쿠키런 마녀는,0,
nikluge-au-2022-train-005687,쿠키를 정말 열심히 만든다.......,0,
